product_name,advertiser_name,image,sku,description,price,currency,url,clicks,commissions,orders,items_sold,active_links,order_conversion_rate,items_sold_conversion_rate
Sea,Shopbop,https://product-images-cdn.liketoknow.it/rAJUMPeckRvJMJGh3uRO14HdVCpEuCczAZXqYkTY0fsWibe3sPYaxtcfNRe5ZMyn98kVAijxb4IQh0.XRQz0Joaf_7I8iSahzI2c7EOqe3ULkv42eT1rIbognehQl4iCsY9pAhbEcZVhto2cO3_7q348TximPJyqB0tjuGacU8rwjaVfNDlZ2hW.xY6.JegNZ5sWL5DcjETl9x.jKXMBcGSGcw--?v=2,,Sea Noa Satin Slip Dress with Lace Skirt | Shopbop,475.00,USD,https://m.shopbop.com/noa-satin-slip-dress-lace/vp/v=1/1590987021.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=Noa+Satin+Slip+Dress+with+Lace+Skirt&colorSin=2061965538&fm=search-shopbysize-viewall&ref_=SB_PLP_PDP_W_NB_1,1,0.00,0,0,0,0.000000,0.000000
Manual B Series Manual Wall/ Ceiling Mounted Projector Screen,Wayfair North America,https://product-images-cdn.liketoknow.it/8CARFbLPJmwpMq_dmwUvbdQtQ_VUSEGNHpI3eTsp1FgqOo9eV72n7L2GhgW0hz9AI8npQX6p1EtZB.2R7bszkibWQWtSmYB3YQRRfEH9aDmmX8XxchYyY09JtqUG_2Wis0mmUTh7YxOeMxqsIZrPAWajKB7GYq2bcBc2dd6mNr8uJ4UYIlpnzr8B52g3NbV6MCsf6leCJtQ3Wpjlow--?v=2,,"You'll love the Elite Screens Manual B Series Manual Wall/ Ceiling Mounted Projector Screen at Wayfair - Great Deals on all products with Free Shipping on most stuff, even the big stuff.",95.99,USD,https://www.wayfair.com/furniture/pdp/elite-screens-manual-b-series-manual-wall-ceiling-mounted-projector-screen-eli2273.html,28,0.00,0,0,0,0.000000,0.000000
Slim Untucked Baird McNutt Irish linen shirt,J. Crew US,https://product-images-cdn.liketoknow.it/WfL.CNHUJI48PAQ51x6LMGEnQrR4ET_AvNj1h35PgWEb4AvudliHqZTl7tG0MHX5Xs1nAVrOG60a3.794XbP26jqNZX3DBECDtGb__SsfE8FJIk_47A3?v=2,BE554-WT0002,Shop  for the Baird McNutt Irish linen shirt for men. Find the best selection of men mens-categories-clothing-shirts-linen available in-stores and on line.,98.00,USD,https://www.jcrew.com/m/mens/categories/clothing/shirts/linen/MP123?display=all&fit=Slim%20Untucked&colorProductCode=BE554&colorCode=WT0002,1,0.00,0,0,0,0.000000,0.000000
Heritage Barn Jacket™ in plaid,J. Crew US,https://product-images-cdn.liketoknow.it/bXjLM2Za.DszgYQm4lFK.bpyzrQfLpwLJVoeOxMHedsVfD2e5P78QnsfIuRri9aNkxBUQok_g6a30RzwlWTaoDFZMl2TxLaNiqc6fz7b2rUxBF8ix4IliiIa9.Em5Ee4yLq7?v=2,,Shop  for the Heritage Barn Jacket&trade; in plaid for women. Find the best selection of women womens-categories-clothing-coats-and-jackets-utility-jacket available in-stores and on line.,248.00,USD,https://www.jcrew.com/p/womens/categories/clothing/coats-and-jackets/utility-jacket/heritage-barn-jackettrade-in-plaid/BT816?display=all&fit=Classic&color_name=harrington-plaid&colorProductCode=BT816,1,0.00,0,0,0,0.000000,0.000000
Cashmere shrunken crewneck sweater,J. Crew US,https://product-images-cdn.liketoknow.it/IbWwMGzxJFFYNfInLChx5AW1ysQXOheXV.9JZhFscg1dGgUri6742rfBySX3Puu4At5jM51YGDbtfaQotzJc_ob87dCZGovuwewY_UDh12_U3pkzsgfh?v=2,,Shop  for the Cashmere shrunken crewneck sweater for women. Find the best selection of women womens-categories-clothing-sweaters-pullovers available in-stores and on line.,79.50,USD,https://www.jcrew.com/m/womens/categories/clothing/sweaters/pullovers/cashmere-shrunken-crewneck-sweater/MP583?display=all&fit=Classic&color_name=neon-carnation&colorProductCode=BG654,1,0.00,0,0,0,0.000000,0.000000
Maria Luca Galatea Gold Chain Anklet Slingbacks | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/2yiyu4rau1qp1IfOP9kZwFAvdY04neUeSZYsePq6cjqY_NGH82VgrQcG_ZdUqiOYX5mEs9ObY3LZzL9Oakrx.Lp3oPbi7KAgaerC8RHHsHNPFQ686hj3tgwsL7EuURVHqY.Q_Du.JfdpGZt4IuTjCHU_hMppE.N.s3mjf7_y6e15j_nbgEPKokMOIZ5D6miTuessZtTvoOvI.EtI7s0IKDc71G0O0ttIiT7FYjYLnrUiPxFpzjlxL07R?v=2,,Maria Luca Galatea Gold Chain Anklet Slingbacks | Shopbop,595.00,USD,https://www.shopbop.com/product/vp/v=1/1550885355.htm?extid=SE_Google_campaign%3DNB_Category_Shoes_Heels_PMAX_WMN_Dom_US_EN_GGL_PLA_adgroup%3Devergreen-heels&currencyCode=USD&gclid=Cj0KCQiAkKqsBhC3ARIsAEEjuJhHu8Vd0ifxYjt7oTofgBDJUp6Zg0krfpYnKXYQMmVlkesP74h6PLkaAnWyEALw_wcB,1,0.00,0,0,0,0.000000,0.000000
The Equinox 18-Karat Gold Ring,Mr Porter (DE),https://product-images-cdn.liketoknow.it/tNXw0gnYfRqlx8LMs.CLBHCPnDEsRNYoRn60DE4TsUKhMRJPm05Sz.MkcymvntCd9gWIHuUd7bkQ1p19phbbOoW7tlluJlqPqF7sokLooeVdWiZnAwICPlIOk0N.i3lez89AATlywQ--?v=2,,"Shop MAOR The Equinox 18-Karat Gold Ring, Explore the latest in-season MAOR collection today on MR PORTER",2410.00,USD,https://www.mrporter.com/en-us/mens/product/maor/fine-jewellery/rings/the-equinox-18-karat-gold-ring/11452292645099501,1,0.00,0,0,0,0.000000,0.000000
Leather tote,NET-A-PORTER (UK & EU),https://product-images-cdn.liketoknow.it/4MkmpRPEmkFYTN7SK2mJledtFXcwlUq.b.nnlvV2zysfvGxdB4Hzc1u3YUecnUTr88BeA1F1nvzBdHx9Heznts6KqN0UdDWAoJ6PIJNBem4Ve.5SuLk2cyAosGdqRJGAjgcS09Jn3Sd0ME4EkVOG?v=2,0400632153455,"Shop RALPH LAUREN Leather tote, Explore the latest RALPH LAUREN women's collection today on NET A PORTER",2500.00,USD,https://www.net-a-porter.com/en-us/shop/product/ralph-lauren/bags/shoulder-bags/leather-tote/1647597310170450,1,0.00,0,0,0,0.000000,0.000000
Alma Button-Front Leather Midi Skirt,Moda Operandi (Global),https://product-images-cdn.liketoknow.it/wkjdaqZ.SLlcKL90bE7HbbajhPnrNlNnywFReNdIGGVI_5pdDxseDdw5xdu_0Km9QfB5RSmlI0aA0D3FOtBA6rLnEqZf.CDfA3Z9TyXlqhb3TGXZR59ZodSbiAaLsveCI1KO7FELc_NYrNuMotjhJmWMkgtFBHgwyyE8KoT9HSLUQZqF_dwZyGEWXpPXj8RG_DNJ2Au448HXFu7K?v=2,,"Family-owned and designed in NYC, DL1961 utilizes ultra-sustainable technology and practices to craft covetable, high performance denim that doesn’t waver from its eco-conscious ethos. Expect your favorite washes and cuts, minus the carbon footprint.

Alma is an A-line skirt designed to sit low on the hips with five pocket detailing",499.00,USD,https://www.modaoperandi.com/women/p/dl1961/alma-skirt-button-front/663293,1,0.00,0,0,0,0.000000,0.000000
"Flex Boot Guard   Waterproof Silicone Rubber Shoe Covers, Reusable  Small BLACK",eBay AT,https://product-images-cdn.liketoknow.it/jv0tX3YA8EKWod1WRQdN.I_bBqVwqubYN011CtrDsLfYLxeMoHYb0x3.EThsryutFyNWLOkcVC1bh4aAuxIuLBY97gYTSF.feNsABgyCOkNG.xR8OYc-?v=2,,【High Quality And Anti-skidding】Our silicone rubber waterproof boot guard are made from 100% high quality silicone rubber. The thickened groove on the shoe soles is designed to increase the force of fiction.,29.90,USD,https://www.ebay.com/itm/256634450973?chn=ps&mkevt=1&mkcid=28&google_free_listing_action=view_item&srsltid=AfmBOoosg-_ZMP0hsOcACZ1uUipkzhPg3Nq4454UKJ8LNQwLuO4omO1Y_bc&gQT=1,1,0.00,0,0,0,0.000000,0.000000
Miracle Balm,Jones Road Beauty,https://product-images-cdn.liketoknow.it/8agHYjpuP8QJpneDJSARG.aa4h396SsWeyFk2aiHMG7yisjjIpplVThsP3GeFXC9wTa4ljaiOqZWKoPznStG_xrpN_66Xpk_iyZ_aK3phpvUs6HrhYll_eowpXD085lgLxrAWL1i3gMXf3b9W6sZd7ngfU6X2OR_igNdtv.fSR4v?v=2,,"The Brow Gel is a gel based product that fills in, shapes and defines brows to make a statement. The spoolie brush allows for easy application with just a few short strokes. The Brow Gel is available in 5 color enhancing shades and 1 universal clear shade.",26.00,USD,https://www.jonesroadbeauty.com/products/miracle-balm?country=US,34,0.00,0,0,0,0.000000,0.000000
"Lillian Dish Towels, Set of 3",Anthropologie (US),https://product-images-cdn.liketoknow.it/Sc9KmB5uKqr.v2X4SuEB8M3rLuRSvkExAYqOVf0dB5BdOLHFUpNhPpg8e9HZj1X34Vzo8x.wjS1VFZ8TXKueE7MncWnzAXytN9XWcZdGLkNvAxX7vCgJVJZzvBju?v=2,42719468,"Shop the Lillian Dish Towels, Set of 3 and more at Anthropologie today. Read customer reviews, discover product details and more.",24.00,USD,https://www.anthropologie.com/shop/lillian-dish-towels-set-of-3?category=SEARCHRESULTS&color=095&searchparams=q=dish%2520towels&type=STANDARD&size=Set+Of+3&quantity=1,2,0.00,0,0,0,0.000000,0.000000
Cinq à Sept,Shopbop,https://product-images-cdn.liketoknow.it/iKbro.Ynm.3nML2HbPdkBNUn_MLmEhoZ7.afKJHIOSDgE66.oBRdAbE4hvHkm7slWBJsNLePmUQVAIKugaWs9D_PtEwkxbGIjp7UwDogfyGOnJuApu9BQQPfufcd6GG6UANpET36NIbWcMB3I_LejPhGZ.ul97RxaMLNvfrKVwjDF32rowsjGptawcjLlTAX9NpCmhoEOfe2TPjpA5Wn_7naRA--?v=2,,Cinq à Sept Tumbled Woven Khloe Blazer | Shopbop,395.00,USD,https://www.shopbop.com/tumbled-woven-khloe-blazer-cinq/vp/v=1/1509203344.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing%3EJackets+%26+Coats&searchClick=true&searchResultClicked=Tumbled+Woven+Khloe+Blazer&folderID=13414&colorSin=2002600123&fm=other-shopbysize-viewall&ref_=SB_PLP_PDP_W_CLOTH_JACKE_13414_NB_11&sizeCode=124,1,0.00,0,0,0,0.000000,0.000000
Birke Scoopneck Tank Top,Veronica Beard,https://product-images-cdn.liketoknow.it/irqr87Cb3HueVBMBoozEZflA1GJm6McON_8aHiw8aKK3nrVQylkGm_T5ntHT_eZl4QhUBXFU.bn.8VQM7wuDUMKfB6XQ2gBrGEVfHV3u3RCE9uq0pCKOgKzt54wpXBczbZk35zYjwP97QvF5bipdR2RBw2mq0Wm1?v=2,190738936310,Shop the Birke Scoopneck Tank Top in White at Veronica Beard. Enjoy free shipping on orders $100+.,128.00,USD,https://veronicabeard.com/products/birke-scoopneck-tank?variant=42856149287083,1,0.00,0,0,0,0.000000,0.000000
Cendrillon Ballerina Flat by Repetto,LoveShackFancy,https://product-images-cdn.liketoknow.it/sKdDLSx1VGGgXm9.86m3yQSlFCZi5KKB6PwO9yD.OroZMRklW.ncRkfAsgP_xu.nSt1yc9.mu4fsOibpwKQrpwMIduMb6LwCZgvCcEGQ7.gRaIWgckZ1gr5jHoK95PaYbX72.G5sf8kJ8sjVGb5fMwSa_KIlkVYp9jChUh6vAAbp?v=2,3218230877065,"The Cendrillon ballerina, created at the request of Brigitte Bardot, is the iconic product of the Maison Repetto. A veritable dance shoe for the city, it is synonymous with comfort and elegance. Slightly indented, its shape will reveal your feet with grace and femininity.",370.00,USD,https://www.loveshackfancy.com/products/repetto-cendrillon-veau-ballet-blat?variant=43844483055801&gad_source=1&gad_campaignid=19193074686&gbraid=0AAAAADfwlAuS5IiWIkJy_A5TsuyLYZezJ&gclid=CjwKCAjwqKzEBhANEiwAeQaPVZPsMYyrjJtc_B_xTeqJo0h3tF2R8_fp0S1U6h0aZwYAd4gWDf7hTxoCT0gQAvD_BwE,1,0.00,0,0,0,0.000000,0.000000
MOUSSY VINTAGE,Shopbop,https://product-images-cdn.liketoknow.it/.X_ceRR2ZXb6jNZ7cdUTD6Zco_VRscBZIZ5mZV9IZZ6wnNfhvva9gI.3fKTEFgLxI7ahoadCiDiTnk4hS394Xd_GpRxO6NZk8MSrD1OEYokRVtcymvl7MFn8doFmLGP4lKJM8c61jCASDpnsY5QxnROZRPxiOfRwAFqCX2L3vzmI4Y9TlW84TqtyS1BHjDecTPc_FVB0Ca5byKh4Z_SjY6g2Fg--?v=2,,MOUSSY VINTAGE Wildwood Straight-Low Jeans | Shopbop,370.00,USD,https://www.shopbop.com/wildwood-straight-low-moussy-vintage/vp/v=1/1576153584.htm?os=false&breadcrumb=Shop+Women%27s%3EWhat%27s+New&folderID=13198&colorSin=2088229646&fm=other-shopbysize-viewall&ref_=SB_PLP_PDP_W_WHATS_13198_NB_16,1,0.00,0,0,0,0.000000,0.000000
FIFTEEN TWENTY Lorna Cap Sleeve Stretch Cotton & Modal Rib Top | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/wFCw8yV5nOBrWpbYzg2LbXZUgljixFC50SJUy9KfZYpU7RSKow5MCvhjhMnsTB7W5SoaLsi266CH9FOlCGTgjbPxY3vjrbtqpFEsdPTvlg4Z6Nu3ty7hlE83PSjwcsOyMgAlP2aiFhZxQWT6Oi5DNJLZfYR9CseR1mEri2OtOmr8?v=2,,Free shipping and returns on FIFTEEN TWENTY Lorna Cap Sleeve Stretch Cotton & Modal Rib Top at Nordstrom.com. <p>Cute cap sleeves flank the cleanly cut square neck of a softly ribbed top fashioned from a stretch-enhanced blend of modal and cotton.</p>,100.00,USD,https://www.nordstrom.com/s/lorna-cap-sleeve-stretch-cotton-modal-rib-top/8320726?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=001,3,0.00,0,0,0,0.000000,0.000000
THE SUPER PUFF₂O™ LONG,Aritzia,https://product-images-cdn.liketoknow.it/SN0S3sm7Cv6kW80ppInO3Qb0UTwetSnPHwEqHiRfjGvK2ArhQJQ1GKymxNskHGbIcLPLtT1hNiMa0Z7AVf.SUsGMydIfD.Hs555tHlwnRfuvikQL4UUFUhx0uEw3Oq_NExEwHiAK8CfRnxs-?v=2,84558,"The Super Puff™ Super Puff₂o™ Long is a long Japanese Rainstop™ waterproof goose down puffer jacket. This puffer is constructed with innovative waterproof fabric from Japan and contains 100% responsibly sourced goose down. Engineered to deliver warmth to -40&deg;C / -40&deg;F, The Super Puff2O&trade; Long is constructed with sealed seams and bonded channels to keep you dry and insulated, even in serious precipitation. It&rsquo;s made with Rainstop&trade; &mdash; waterproof and windproof fabric with a soft feel and protective 2-layer construction. It&rsquo;s sourced from a Japanese mill that specializes in performance fabrics.&nbsp;",450.00,USD,https://www.aritzia.com/us/en/product/the-super-puff%E2%82%82o%E2%84%A2-long/84558.html?dwvar_84558_color=1309,1,0.00,0,0,0,0.000000,0.000000
Miro Relaxed Wide Leg in Pacifica,Revolve Clothing (Global),https://product-images-cdn.liketoknow.it/CLj9.oQuyv3Zk1Gvd06LZJ1OgIIVotPJ5ZP88lU8oTr4T5fcA1L09HHU6_VUIHvAefaXzNzbN_64xK_clr.NKxMCTIZqNXO5Dqu.sYtcgEGK9YlEOc5kenRU?v=2,CITI-WJ1880,relaxed wide leg,258.00,USD,https://www.revolve.com/mobile/citizens-of-humanity-miro-relaxed-wide-leg-in-pacifica/dp/CITI-WJ1880/?cjdata=MXxOfDB8WXww&d=F&currency=USD&countrycode=US&deeplink=true&AID=11017645&PID=4441350&utm_medium=affiliate&utm_source=cj&source=cj&utm_campaign=glob_p_2975314&cjevent=51bc9e8664fe11ef80d500200a1cb828,1,0.00,0,0,0,0.000000,0.000000
alice + olivia Deena Pleated Maxi Dress with Hot Pants | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/cfm1wLAmvb0QrIrKm_TcifK4kV_aGaOfB3Uw1v_EZy7Pr4JUHuoqUnzoQSBT8dK8Zog.pmXfBAO1XcHMNoDGWdmbpMJO3B7.co_2OT2XkZXScnJ81sxkjehTZVASnNGBvfEdtfnmRHTbtLts_l6oV.ujf9vgMz9x3ZmRxYfcoU2FCdbsGOXx9pKF0xsrbaxnG_R5fwlzjFzZz4ybd_.RhhikZ1Eixwn9gH5oAvjPPG8W20C0iwvHXmOR?v=2,,alice + olivia Deena Pleated Maxi Dress with Hot Pants | Shopbop,695.00,USD,https://www.shopbop.com/deena-pleated-maxi-dress-hot/vp/v=1/1578928419.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=Deena+Pleated+Maxi+Dress+with+Hot+Pants&colorSin=2050765533&fm=search-shopbysize-viewall&ref_=SB_PLP_PDP_W_EP_3,1,0.00,0,0,0,0.000000,0.000000
Samba OG Shoes,adidas (US),https://product-images-cdn.liketoknow.it/IF_s6aWb_TykTuu7O_ym2cA3TWe2ShXGXbraPfhzdNunbcZLnjs3VZtriDW2GPZ_MEj676JqC8.rkf47Ozfc7yF1_fXZwePbBW09vlk8CTqkagpG3c.iWPjIETAeCZnK.cGoIOQPhHVdz2gHDNRXhvsF8weWn_Q6lsURM3N53tyTVURk59OR308EY5qid1XuuIbtpcWPe.iJ2v_aGlsGskO7sjrQ9Dv9mIjS8NijM6HJmUnGKlVwKU5D?v=2,IE9165,"These adidas Samba OG shoes pay homage to the Samba's unmatched history in soccer. Inspired by vintage jerseys, they evolve the original with a new fold-over tongue. Suede overlays, leather 3-Stripes and a rubber outsole echo the original 1950s design.",120.00,USD,https://www.adidas.com/us/samba-og-shoes/IE9165.html?pr=recently_viewed&slot=1&rec=mt,1,0.00,0,0,0,0.000000,0.000000
Puff Sleeve Denim Shirt,Nordstrom,https://product-images-cdn.liketoknow.it/B2.f.Jh8Egp4BQvjA7rvFMOnNEfljWURi672smIIPDnjNtooQNnZ8MNAK1y_VmLsSo.BhRL1JyDQz0FgayaItRxmYHxD.jhWX3iWgP7tbSG3XPW_gXEYJ.cCjjxZf1wOfrwmv6xQSRA.QbHd9yZrwV6_RwhCK2WwZL0Ib7B78fAR?v=2,,Free shipping and returns on Wash Lab Denim Puff Sleeve Denim Shirt at Nordstrom.com. <p>Charming puff sleeves frame this casual-cool denim shirt punctuated with a feathery frayed hem.</p>,70.80,USD,https://www.nordstrom.com/s/puff-sleeve-denim-shirt/7418877?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=451,2,0.00,0,0,0,0.000000,0.000000
BESMA SKIRT,Isabel Marant,https://product-images-cdn.liketoknow.it/zxbZUByVMJRdsgEdoyHRT0OxpawpJiJHysGBSp7TNfi3MnrRa1gOf381j1UWK3OSzPyD0yMhY9GVEgDVtJyq0_SHE7.ZFHfRpH9Wf1T6L5H_MEH8so3lvnZ9XYhYgV_Tsa__kxM2yV6CKDFBfdbRO5o-?v=2,3613617168468,Discover the Besma long printed crepe skirt in plum. Order from the latest collection in the official online store.,695.00,USD,https://us.isabelmarant.com/products/ju0368fac3j01e86pm-besma-skirt-plum,1,0.00,0,0,0,0.000000,0.000000
Sono Ambra Speaker/Sound Amplifier for Mobile Phone,2Modern (US),https://product-images-cdn.liketoknow.it/AW4vBcMDvOTNlHhDqKRAhqfoQjua1Q9V36ca_pnCEd8LzbZOEi0qZDCjNpsad6mqSsdwaqLbZIWaZZm1Ya3h7216Q9kITo3bRkOT2TjVekMDm2vIBfDNvvDBYu6VdEU1hhQyVKfeRvw7LMSVbobByzVPFCygvk.jvrjl9bhZZilRbUtTV1OrMKkwR99sv5FCPYugltEsExYFu.BkbHTyDg--?v=2,WDW-SONO-P-601202,Shop the Sono Ambra Speaker/Sound Amplifier for Mobile Phone by We Do Wood at 2Modern. Free Shipping and 100% Price Match Guarantee.,71.25,USD,https://www.2modern.com/products/sono-ambra-speaker-for-mobile-phone,1,0.00,0,0,0,0.000000,0.000000
Samba OG Shoes,adidas (US),https://product-images-cdn.liketoknow.it/Hnm4qKdSFkYGGtpisU9nFYp8ylkr5zCaQg8MfEEfi3ioixZCy8vvSlzcpGTvc8_I_SKl32agmULYHGzvJkE0XfavkE.3AtOV4TOeybEP7o9I2XZGMGZalcMza0PQTOb52kR3TnI90_OMSNqrpjo3xIKXpGNnWg7DROwvqFRcsUTJudwgR.ibNZbeXJZVhi.CYLuJvPlt0.8GxLNzqveAXLYFpaAuex27SMDKQ4XumhbeSEYAaQ_ychVRJNQ-?v=2,JI2681,"Crafted with a plush velvet upper and sumptuous suede accents, these adidas Samba OG Shoes epitomize luxury and comfort. Originally made for soccer, the Samba's fame quickly spread beyond the pitch. Today, this archive-inspired design reigns supreme for fashionable ladies looking to make a bold statement. A reinforced toe and grippy rubber sole provide a perfect blend of form and function, keeping you poised yet effortlessly chic with every stride. Pay homage to 70 years of sport heritage and swagger through the streets in the legendary Samba OG, sneakers that look great with jeans, joggers, track pants and more.",100.00,USD,https://www.adidas.com/us/samba-og-shoes/JI2681.html?af_channel=Search&af_click_lookback=30d&af_reengagement_window=30d&c=PLA&cm_mmc=AdieSEM_Feeds-_-GoogleProductAds-_-NA-_-JI2681&cm_mmca1=US&cm_mmca2=NA&gad_campaignid=21197350685&gad_source=1&gbraid=0AAAAADrRVUicz5yHpkzG4SPjBIBKE6YSs&gclid=Cj0KCQjwsNnCBhDRARIsAEzia4B8J90n8LHINnZL4NyKUgVh3n5tyYq4hLaN-vtAjxyqRIwDfzXJKLQaAvuwEALw_wcB&gclsrc=aw.ds&is_retargeting=true&kpid=JI2681&pid=googleadwords_temp&sourceid=543457011JI2681,3,0.00,0,0,0,0.000000,0.000000
Classic Chelsea Boot (Women),Nordstrom,https://product-images-cdn.liketoknow.it/3byHDl6qUvuuVVhe3z4wufKDGndpfKndKSmMP4AqbUrjAZnkpa7JQx74ue_p1JynsAOUobiwpqlRT0r2eiyTkb2SSrVA0yeVZu3kf5QyD4o2RBcE.A8bY8cQXOfxs6jDxjTHxfhz7qnQmnqrHiiak5vlPJreSicC9JjVQ0.Q0e5ZhGHyceTy51d1576.J3HM?v=2,,Free shipping and returns on Blundstone Footwear Classic Chelsea Boot at Nordstrom.com. <p>A Chelsea boot made from durable leather with signature SPS Max Comfort System technology keeps your feet protected and supported day in and out.</p>,199.95,USD,https://www.nordstrom.com/s/blundstone-classic-chelsea-boot-women/7784605?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=244,1,0.00,0,0,0,0.000000,0.000000
Semi-transparent lace long dress - Woman | MANGO USA,Mango EU,https://product-images-cdn.liketoknow.it/tgPuUGLL9RbT3Z3ZMIzLg4gfwqadsAnkfbXL4WEMAXjK.LCHlWVV2gOSdmCAm9Rq39_LKHhVctAWqe8bLQLQiHBIIGl99U5Rs2CiKSDO5B4Nq5ciSzdrKodO2RfEhdhTej6BUV1FaKeaFKK71GSaLNlDzuTF8b9WqDeTb3Tp7xcxN2RVps8t.XLh3FCQXQZv3cDV81yi_wc1Xb1VcoXVGxA-?v=2,,Cotton-blend fabric. Lace fabric. Sheer fabric. Long design. Evasé design. Round neck. Long flared sleeve. Button fastening at back. Scalloped edges. Inner lining. Party and events collection. Side length 43.9 in. Back length 52.56 in,159.99,USD,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/semi-transparent-lace-long-dress_77094058?c=99,1,0.00,0,0,0,0.000000,0.000000
Favorite Daughter,Shopbop,https://product-images-cdn.liketoknow.it/UmswJSJ4q0kFtEHWEjGVi8cGnP516zE20SJyYH2f6fQ_0mO.1SHXPcbrVA4xF5NBpxHG3C_5dQNzwS.OvPM2Pd6qWmN3Qr59vKWugSNXPD3VbDHRdg4IadUQ59TABictJsGJd9i_PP4pAnA4UXDLGL8zp6bPHI0hsDoyMDrcMAjku.MD8VwoMDOD.Y_pEiMER6zpbzgYx.TpVXF418_IDeAlnQ--?v=2,,Favorite Daughter Classic Logo Baseball Hat | Shopbop,40.00,USD,https://www.shopbop.com/classic-logo-baseball-hat-favorite/vp/v=1/1561013581.htm?os=false&breadcrumb=Shop+Women%27s%3EWhat%27s+New&folderID=13198&colorSin=2006006898&fm=other-shopbysize-viewall&ref_=SB_PLP_PDP_W_WHATS_13198_NB_92&sizeCode=314,1,0.00,0,0,0,0.000000,0.000000
Rails Anise Floral Crewneck Sweater | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/X_NED5IrHspIEKRS1FJQ85ZKVKFGL8TFOyRg6dPV45EcGnG1Yp0qrZ_2mbZOJ4JqB0c7.i9IQGDTtCGx_ZlR0ZOh.17cp14j.SfWAiPg.oEQ.GDPe4S_yGE4eP2q5hxlLOfD_Ze88o1nOss6jk3fdBrF53iuD_bKBeaObpc_DU9i?v=2,,Free shipping and returns on Rails Anise Floral Crewneck Sweater at Nordstrom.com. <p>Intarsia daisies dial up the flower power of a soft and slightly cropped crewneck that will bring a smile to your day.</p>,238.00,USD,https://www.nordstrom.com/s/anise-floral-crewneck-sweater/7956357?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=200,1,0.00,0,0,0,0.000000,0.000000
The Best Eyeshadow,Jones Road Beauty,https://product-images-cdn.liketoknow.it/cPa31UK2zmXhNCeBgQjVjSHH_MbsEhdmxH1gRlYYscQhw.5GvqPNQumV6PhUApvM2Bv6Qp0H3zx0qEOkL2aZc5rwEkCgABNKJfFSvS7_AzmbXrZZdO0OWemeEfVw4MgWkDb9fropXZIBzcP6QiBe9qe6gJxFNOUSnGskJ.nCQc3t2Ako8ajptOhBGs54Jb7E2kkeuV_Qx_d_Ck2ncR7Q80Y-?v=2,,"Minimalist but mighty, this clean, blendable eyeshadow offers professional-grade velvety pigment. Pair with our Eye Fluffy Brush for a more sheer application.",26.00,USD,https://www.jonesroadbeauty.com/products/the-best-eyeshadow?_pos=1&_sid=f5531d0c8&_ss=r?country=US,20,0.00,0,0,0,0.000000,0.000000
Cortez Sneaker (Men),Nordstrom,https://product-images-cdn.liketoknow.it/AaBZqTfyM0.P.E3uZgmQKgVGlcrpOjB4rKL4AVJJwIrtz.17cUTVA8Ma6aoNRNshc850iNRgYl_0pTTcNrLJgv5kQaD6o8xMU38JygSHEnQOiz1y73gXEAc9sc_XV9SrdXxlHWvs2EoY.8ZlAIBOBP_eJeLDTND8XmQzRep3pYBglpgnVsxgojEijdY8xV1X?v=2,,Free shipping and returns on Nike Cortez Sneaker at Nordstrom.com. <p>An iconic '70s runner keeps the momentum going as a low-top sneaker sporting the sleek profile and grippy herringbone tread that made it famous.</p>,82.50,USD,https://www.nordstrom.com/s/cortez-sneaker-men/7507157?color=LIGHT+ARMORY+BLUE%2F+OBSIDIAN&size=8&utm_content=37117474311&utm_term=pla-315717287007&utm_channel=low_nd_shopping_standard&utm_source=google&utm_campaign=674752533&adpos=&creative=146652331661&device=c&matchtype=&network=g&acctid=21700000001689570&dskeywordid=92700049883023004&lid=92700049883023004&ds_s_kwgid=58700005470170069&ds_s_inventory_feed_id=97700000007631122&dsproductgroupid=315717287007&product_id=39902627&merchid=1243147&prodctry=US&prodlang=en&channel=online&storeid=&locationid=9033317&targetid=pla-315717287007&campaignid=674752533&adgroupid=37117474311&gad_source=1&gbraid=0AAAAAD8eAEmFsmHGEmxsgj9DirdF5hkdz&gclid=EAIaIQobChMIto3u4r-2hwMV8xitBh33ggPGEAQYDiABEgJd5_D_BwE&gclsrc=aw.ds,1,0.00,0,0,0,0.000000,0.000000
