product_name,advertiser_name,image,sku,description,price,currency,url,clicks,commissions,orders,items_sold,active_links,order_conversion_rate,items_sold_conversion_rate
Riviera Boot - Dark Chocolate Suede | DÔEN,DOEN,https://product-images-cdn.liketoknow.it/oDFnwqjYDJjp2H3G3J7OIyi7YKFD8R9JYJfyQKXTTSd8x.Z27cfBLw4mopt83fbLIQreT6IOGoBZG94rkAPkuxjO4JnMHv9zJfbmcu_4WQzzZFBYEueCzO0EC9dR2XtzkIcNylTNZDH7cjN9kXrGq5oXwxgNvsNg_IMi?v=2,160-001-600-DBR-35,"Handcrafted in Italy from supple suede, the equestrian-inspired Riviera Boot features an almond toe, a low heel, and a pull-on shaft that wears in beautifully and gets slouchier over time.",498.00,USD,https://www.shopdoen.com/products/riviera-boot-dark-chocolate-suede,19,149.56200000000,3,4,2568,0.157894,0.210526
Béis The 22-Inch Roller | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/X7cZvfUJBY.2ljgp2TQwHx0hWamSKEPSu5VqzntDbPMH.FIOKTlUfP44xr59m1pSB6obiWMNXCrjYO8WiSFJah9HcUp5fnedM_H9jwX8hhUMNCq.NxJVXPqSp2KFz1cyssTclZhNYPf1B3Q7oKpXkD2rxnbXn5dKFG.RHz3ScX5xXt9ptdvSDc6e4aw-?v=2,,"Free shipping and returns on Béis The 22-Inch Roller at Nordstrom.com. <p>Tough, travel-ready construction defines this rolling suitcase molded from glossy polycarbonate into a sleek, aerodynamic design.</p><p><strong>Closure: </strong>Two-way zip-around closure with integrated TSA-approved combination lock.</p><p><strong>Exterior features:</strong> Four 360-degree swiveling wheels offer multidirectional navigation through busy airport terminals. An expansion gusset gives you an additional two inches for those extra souvenirs you picked up. A telescoping handle features a cushioned silicone grip. A retractable strap lets you attach an additional bag (up to 15 pounds) to the suitcase for convenience.</p><p><strong>Interior features:</strong> A dual-compartment interior with zip pockets ...",238.00,USD,https://www.nordstrom.com/s/the-22-inch-roller/7770945?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=650,39,148.82000000000,5,24,40560,0.128205,0.615384
Treasure & Bond Fringe Suede Jacket | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/vuNSXfjc0VaGllUTGHk.oBz4rg8Tq_myvaU0CG8OgkiBuE_l5dIATX6CTAht_sR12A_.x1A8ms3vkVygzYrMUmPwhGjNyOD19nGe4KRtYZ4yClbhGORz2XrSIJXNFGA86aEjt1t39LS3vrP6b3KUWBFEK7A_7vLkIoKh6Jh3IOj.?v=2,,Free shipping and returns on Treasure & Bond Fringe Suede Jacket at Nordstrom.com. <p>Introduce a hefty dose of groovy '70s style to your look with this Western-inspired suede jacket featuring a boldly topstitched yoke and dramatic fringe cascading along the back and cuffs.</p>,232.99,USD,https://www.nordstrom.com/s/fringe-suede-jacket/8127345?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=235,86,148.21800000000,7,21,56784,0.081395,0.244186
Ankle Sweatpants,Shopbop,https://product-images-cdn.liketoknow.it/XpZd.uR6xTdUfFkZHakMpV1JbPZdFWg9Mk78_7eTrPRRTT7LdUAwB31mWEl3siuK3HqepDtDQ4.E_ZvANsLm4_G05KbX3AmCgEiYLwjSaqLFnOp9MmI4dxEpWwci5AXFtH5e7RkOJ4Fh9NoIyml_YGsPYjQJo5w1SkHyUqNY8VbhbtFJNr8f8l.gd7LNw08etjbK8cUCWYdO2PGmk3tMGS.A3IQ-?v=2,,Polo Ralph Lauren Ankle Sweatpants | Shopbop,148.00,USD,https://www.shopbop.com/ankle-sweatpant-polo-ralph-lauren/vp/v=1/1519488699.htm?colorSin=2038529097&fm=pd_detail_1_v2v_pt2_day0&ref_=SB_PDP_PV_RECIRC_P13N_YAML_DESKTOP,245,147.56700000000,2,6,14738,0.008163,0.024489
Gathered Waist Midi Dress In Chilli-Blush,Victoria Beckham US,https://product-images-cdn.liketoknow.it/.78aC4TdTg3ikQmp95q68L_F_OGlCFbZp3v438jWcR5ytQJ919AYT3DdA_YhtuZPUMZQh7Yx0CImAq6n8NQrvSYrqddQpyUXix25YehfcAMY4UqzFQwB0Qkk008FzqZbx0Cu1EgvATjcAQ--?v=2,1225WDR005227H-CHILLI-/-BLUSH-6,"The Gathered Waist Midi Dress exudes an effortless sophistication. Presented in an exclusive Blush Flowers print for SS25, it has a waist-defining silhouette with flattering pleat detail to the front. At the back, a V-shaped seam at the waist is mirrored by a subtle V neckline and longer-length hemline. Topstitch detai",1390.00,USD,https://us.victoriabeckham.com/products/gathered-waist-midi-dress-in-chilli-blush-20756,2,145.95000000000,1,1,2,0.500000,0.500000
SPANX,Shopbop,https://product-images-cdn.liketoknow.it/l459isq1epP1U_1QL1aRVx5OfNiUBywklRdAufbhC1_uxh0fo5hsS1oU_WThtqYMbxrtF.AzHOj1PMS8Hhc_N84cLJULIeKOlcAxOvsfSRGyHshy7pXaxBmeCtNncOWb_uJ2bcqK7t9MAkT2sLgiORZJYTFuTny1efzXhd_7IaQTeImOdsgqfK399HuDNclIkgYm1V3jpDQ-?v=2,,SPANX SPANXsmooth Bra-llelujah! Unlined Bralette | Shopbop,48.00,USD,https://www.shopbop.com/product/vp/v=1/1549248220.htm?currencyCode=USD&extid=SE_Google_campaign%3DNB_Category_Clothing_All_t3_PMAX_WMN_Dom_US_EN_GGL_PLA_adgroup%3Devergreen-all&gclid=Cj0KCQjwhMq-BhCFARIsAGvo0KcRwEmhxAv0rz90QsfPfzfRX69pZRUIq4WYC9NLfV6dNRobyVqmbhgaAvawEALw_wcB,444,145.68400000000,11,29,81059,0.024774,0.065315
rag & bone  Fit 4 Miramar Relaxed Fit Terry Sweatpants Jeans  | Bloomingdale's Men,Bloomingdale's (US),https://product-images-cdn.liketoknow.it/vilHqjsCck9jI0ruSdttd.b7l2F0C2IaDzHH_85LcwYyrq_cXZyNCXwNQGb5cKS7.nUwMAGA5nSg5u.lEk6lXviFFPQKPfUzZo2x7IwJoNbsY_Fj3zpQm7kYQwCz9Lm_GSgHFw7kiHGPuBFjkGmiB6cI2nSpMo3.LoQTiLJQTIkK_0gEjurSKTM-?v=2,,"Buy  Fit 4 Miramar Relaxed Fit Terry Sweatpants Jeans at Bloomingdale's today. Free Shipping and Returns available, or Buy Online and Pick-Up In Store!",248.00,USD,https://www.bloomingdales.com/shop/product/rag-bone-fit-4-miramar-relaxed-fit-terry-sweatpants-jeans?ID=5401983,694,144.68160000000,9,21,42543,0.012968,0.030259
Smudge Bear Bag Charm,Nordstrom,https://product-images-cdn.liketoknow.it/VIJKrN2uLW5lI0GbCT1qhqLasZrc21D2CUm9uFI1i4CMJYxusZmD9roonM4zQ5cV03CGBdAXvJjAJC1rGl_0lb4c4achAEswnNkqjDiLgSaD6KJBknadATGpicbgxwFIchpRUAjQVDS8a64xrDSZcDcfANdGPLSWfJDz?v=2,,"Free shipping and returns on Jellycat Smudge Bear Bag Charm at Nordstrom.com. <p>Ideal for clipping onto backpacks and bags, this adorable plush bear will be the perfect addition to your kiddo's on-the-go adventures.</p>",25.00,USD,https://www.nordstrom.com/s/smudge-bear-bag-charm/8106650?color=BEIGE&size=one+size&utm_content=64038536836&utm_term=pla-477301860641&utm_channel=low_nd_shopping_standard&utm_source=google&utm_campaign=1660749043&adpos=&creative=320033038756&device=c&matchtype=&network=g&acctid=21700000001689570&dskeywordid=92700049875988711&lid=92700049875988711&ds_s_kwgid=58700005469839739&ds_s_inventory_feed_id=97700000007631122&dsproductgroupid=477301860641&product_id=A4099385&merchid=1243147&prodctry=US&prodlang=en&channel=online&storeid=&locationid=9033317&targetid=pla-477301860641&campaignid=1660749043&adgroupid=64038536836&gad_source=1&gclid=Cj0KCQiAgdC6BhCgARIsAPWNWH0CufExM0XDaCIzbpEbt3i7vthMVTDAEZq2Uhh-G9U_n5QucSxd6ZkaAgvQEALw_wcB&gclsrc=aw.ds,151,144.43800000000,32,79,219024,0.211920,0.523178
"The Wide Leg Pant 28""",Varley US,https://product-images-cdn.liketoknow.it/lYa_5EjNC2RjHkBZmU6E3NlxTR8oyoTEyIS0h.V_moBnFf73oRE0LU6yG7tUAe61yQWI06EQ7K5URepzn1atEWVCbMwWlnEc56Mji9v0RTgcSPTXhw2Ol3AwJX4xKwwlMRS2.ubgMUHc34Y6YEEsYTQviK37FLudxLG7PhfgUIyAAoi697wm5PGMdoMIZyFO703C88sXsesiz_vtu2xZZ29nSkCmD.F9MqOK26miSXlwo7EOyfVUrS45v.lwFXBcJNxP2HMQdvewZVF85jw7t.W9C51Re.eZ8rU3ri9EnZQ-?v=2,,"Discover the Wide-Leg Pant 28"" in luxurious DoubleSoft® fabric. High-rise, wide-leg, elasticated waist, and elegant detailing. Available in 28"" & 30"" lengths.",128.00,USD,https://www.varley.com/products/the-wide-leg-pant-28?variant=43898051592365&color=Ivory%20Marl&size=S,493,144.12300000000,7,7,3584,0.014198,0.014198
Elowena Skirt - Santa Marina Gingham | DÔEN,DOEN,https://product-images-cdn.liketoknow.it/A9hzonOaYDwXzDp9xqAJAkIkSFn7dxPdO3YUjv6D8dD2Ivb.VXV_b10Od.zRz6GuqxiTvO.Hx819i0Qm95q9ZzgEL6B5K5Lej5T5E_0SS.rc_GUDIAcsgp3WMwrR.HVLS_.MvH6qzqcL_eSxmpJmUeqhKBVRQ9aC4pY-?v=2,1381-3085-100-DBL-XXS,"Crafted from a swingy silk-viscose twill and rendered in our nostalgic Santa Marina Gingham, the Elowena Skirt is a slightly shorter version of our beloved ‘90s-inspired Elowen Skirt.",328.00,USD,https://www.shopdoen.com/products/elowena-skirt-santa-marina-gingham?_pos=3&_sid=dcf14b3db&_ss=r,160,140.70000000000,4,8,3424,0.025000,0.050000
Suede Ranch Jacket,James Perse (US),https://product-images-cdn.liketoknow.it/soWA9MXmLLwuar0KErAPviIge_MEYVB5rVunKhwyZcjGnA4PpVo7nuPKflKB0wIuQY0FloFUlwcbzacZbtlquRsQTWki2EhwqKImErp3L9yKMOBXRNKDVUk0PSJMerbuBQkVW25sBQwzoIiZSOx4zg4WTOyh7U2GI_N8FA.FsJqChQ.5vJ0tiIzMvtGX?v=2,,"Our Suede Ranch Jacket is made using a luxe, structured suede from Italy. Style details include a lightweight liner filled with PrimaLoft that can zip in and out and be worn separately on its own, snap closure, patch pockets, painted cut edges. Classic fit.Additional Information:• 100% Suede • Lining: 100% Polyester• P",1995.00,USD,https://www.jamesperse.com/products/suede-ranch-jacket-tobacco-mmsu2142?variant=50471866007716,17,139.65000000000,1,1,144,0.058823,0.058823
Iris Mary Jane Flat (Women),Nordstrom,https://product-images-cdn.liketoknow.it/ns6ivZcOvn3trIrRWIs1DmoZPOoSfDSXNHsE1_UuEXXpNOzihVGd7ZmmpGXbdwbJ6q.l.cEZoyp_.zKW4.vGXbbVuzGOcyCqSTyrV.4Pz8bPFf3VTrIpjZpky8iqbJegGekvy.u5w7gocmfM4Y8AH_9rTKgjHPZcFEzMPxbZ9K_ko7hBsCX5OsmhC_w-?v=2,,Free shipping and returns on AGL Iris Mary Jane Flat at Nordstrom.com. <p>An elasticized mary jane strap offers retro styling and a secure fit on a luxe leather flat grounded by a cushioned footbed for comfortable wear.</p>,398.00,USD,https://www.nordstrom.com/s/iris-mary-jane-flat-women/7849313?color=NERO&size=8.5us+%2F+38.5eu&utm_medium=cpc&utm_content=pmax_womanshoes_asset_group&utm_term=pmax_womanshoes_listing_group&utm_channel=low_nd_shopping_pmax&adpos=&creative=&device=c&matchtype=&network=x&acctid=21700000001689570&dskeywordid=&lid=58700008804472347&dsproductgroupid=&product_id=A1713642&merchid=1243147&prodctry=US&prodlang=en&channel=online&storeid=&locationid=9033459&targetid=&campaignid=21864773020&adgroupid=&gclsrc=aw.ds&gad_source=1&gad_campaignid=21864776551&gbraid=0AAAAAD8eAEkjOrb8J4-m6k47OBnVvTpUv&gclid=Cj0KCQjwwsrFBhD6ARIsAPnUFD0ch1LbihDGyo-3uMoHG5Up2t5eKT_22w9IaWAN2Wn-iuYP83lFrUkaAmqxEALw_wcB,136,139.49600000000,4,14,32448,0.029411,0.102941
Lisa Kitten-Heel Bootie,Veronica Beard,https://product-images-cdn.liketoknow.it/0QXmok0DInhsywBW2eNPDbzmRXTy9JC25a.fdDMF1JYe4Ybkp3.G3aP7cHLYztOZ6auwxVCxilykxhGZdYbDXIOo_rCeFrJY2RXkqx5UrPf47GI7LREuOOk9z8qlpJ6KSRSNfp9rT9RL7AEq0eKa.qJmfw--?v=2,199037164639,Shop the Lisa Kitten-Heel Bootie in Black at Veronica Beard. Enjoy free shipping on orders $100+.,495.00,USD,https://veronicabeard.com/products/lisa-kitten-heel-bootie-black,29,139.44000000000,1,2,640,0.034482,0.068965
Saionara Jelly PVC flip flops,NET-A-PORTER (US),https://product-images-cdn.liketoknow.it/Pce9nlQdPUQAxxwfoWmNhgFclbjhTNitDmsgqcQu4M9AcE3yyyeV.oSN2AlmhFwtARB5fx0ZiL.7xLjqB_b.G90cncyTaC_S6pCxztUHDuewVXH4nqNMY.KOeOD3iaEtLTIxuNZFsExCdOM-?v=2,,"Shop ANCIENT GREEK SANDALS Saionara Jelly PVC flip flops, Explore the latest ANCIENT GREEK SANDALS women's collection today on NET A PORTER",205.00,USD,https://www.net-a-porter.com/en-us/shop/product/ancient-greek-sandals/shoes/flip-flops/saionara-jelly-pvc-flip-flops/46376663162863446?srsltid=AfmBOoppgjZeJK59y3xNar9-QTJydXlkKFHeFfA4TAvthKZV0f55hjEWeoE&gQT=1,6,138.60000000000,2,4,8296,0.333333,0.666666
Apollo studded leather booties,Mytheresa (US/CA),https://product-images-cdn.liketoknow.it/A0p1aqB.RFyAERTypEB8iXBRWbDulElzmyO.DMcxgUL1_l4Fgex55KGEQBQh8e8Lz9xKsMS0mp4HAk5kFAgczoZVokKV8YdEpkHwacmGRGR6k7jwc5sXaF_hHp5KLiKk8uUgYS0sZPRp?v=2,P00953648,,1580.00,USD,https://www.mytheresa.com/us/en/women/khaite-apollo-studded-leather-booties-black-p00953648?dplink=true&utm_source=sea_pla&utm_medium=google&utm_campaign=google_sea&ef_id=Cj0KCQiAoae5BhCNARIsADVLzZfnpn3uf3NEI6nUlI0QBXbhNCeRvSj_OXDfeMz7JGFpR-idSKzjF6UaAtAPEALw_wcB&chn=sea_shopping&src=google&cmp=19787446298&tarea=us&tar=&ag=&ptyp=&feed_num=P00953648-1&gclid=Cj0KCQiAoae5BhCNARIsADVLzZfnpn3uf3NEI6nUlI0QBXbhNCeRvSj_OXDfeMz7JGFpR-idSKzjF6UaAtAPEALw_wcB&gbraid=0AAAAAD3Pw-nnllA3F60S1oF_LEUGjvxqH&gad_source=1&slink=1,3,137.96300000000,1,1,1795,0.333333,0.333333
Dusen Dusen Stripe Throw Blanket | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/zoR8fucKcWHVRt11n39pMlPBVKCuwSblp.3LSrB0TtrrMs84biKRea5XSafxKF5rDhM80BQAy6TsPhKSgJQICcJmmDWE3eP2Jlv9J9Lhp.ckDfpWzLjE4ZLqTn3UoUcN4RwI9XJoo0tAWgwmvJ1WwwV7WogmSI487gCZhPzhGmFTKQ--?v=2,,Free shipping and returns on Dusen Dusen Stripe Throw Blanket at Nordstrom.com. <p>Bold mixed stripes in a double-knit jacquard lend sporty appeal to a soft cotton throw blanket edged in graphic black and white.</p>,180.00,USD,https://www.nordstrom.com/s/dusen-dusen-stripe-throw-blanket/5052204?color=960&size=one%20size,143,136.52100000000,5,17,40560,0.034965,0.118881
Boden Catalogues,Boden (US),https://product-images-cdn.liketoknow.it/H34aD2lVYrajxQsGzW9LYfWW81gWR5mG_PFJ4cbuL2uuHwGYQEgH2ImeSBqgchgOYb2wpCYIhk0cJEddJAZRDRcpuBOBcl3KwSHnbKLRnNrPUXACkYqT58x4TBycZgBxM3gXRSvVzDbgTY.fqgooqNzNGa0yuo3ntaGqDG9xChnOOKW1o6NgC4Gpd1rF?v=2,P-D1355IVO6P,"Wait, a shirt dress, minus the collar? Our Mae dress pulls it off with the ease of linen. We've added billowy sleeves, a full skirt (with pockets) and adjustable belt. We're good like that.",239.20,USD,https://us.boden.com/products/mae-linen-blend-shirt-dress-multi-elaborate-garden,2,135.62500000000,1,1,15,0.500000,0.500000
Veronica Beard Alanis Kitten Heel Slide Sandal (Women) | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/7V2yzZTeZvPl5n_zlon.5Glmzcx2zQo5OAawjddmStMxvp5cPMEjam_bIaPToVaktvtnxSzJE1EiHR.tKc0ksCumL8ZamJxfbR0K52ELEnkE7zEvLp9wKX.1njFEGwuXl9JJHCWUasxQmWOH_2vKip9mRDiOF4RfgXp7Qds9AA6AtiO386rknxGkau4-?v=2,,Free shipping and returns on Veronica Beard Alanis Kitten Heel Slide Sandal at Nordstrom.com. <p>An angular square toe and kitten heel balance a strappy slide sandal fitted with a stylish toe ring for modern appeal.</p>,199.99,USD,https://www.nordstrom.com/s/alanis-kitten-heel-slide-sandal-women/7574776?origin=category-personalizedsort&breadcrumb=Home%2FAnniversary%20Sale%2FAll%20Anniversary%20Sale&color=203,39,134.82000000000,6,27,48672,0.153846,0.692307
Sila Ear Cuff Set - Small/Large,Jenny Bird (US),https://product-images-cdn.liketoknow.it/3xQwc_eLd79dI_dWWjCpcjwp.FYgL_8ioAzpFAeszHZwu6rlMSy799__aIQ.BbU6YfY9CFbY5w2O_MVCgsvr3_WibVIWPp2Kc_140dqVkAzdCiBNilrF75MbDeIkGz277wAPH7lHtExbIXKNLvoMPhC3aqvveWXTdC5O?v=2,JB3098SETG,Our best selling ear cuff earrings in a new size pairing. Stack them together for visual variation or wear the large one on its own for an instant cool factor.,88.00,USD,https://jenny-bird.com/products/sila-ear-cuff-set-small-large-gold,170,134.75000000000,3,5,1524,0.017647,0.029411
Jordyn Cropped Tank Top,Veronica Beard,https://product-images-cdn.liketoknow.it/1kNMNmEFUjBPqOBKbeGOXiX9V5vt9zoij11TuLl7c5WYi3HmgP_btg56AYRTde3W5lqMtvoF5QdM.eNZ9eMMjnJ0xcxzGjhl7aq6wmLMCTLVx_bMUBX6twQsSEYkjH_uUP_oG6cIod8WrxOGhxDByROFwVSsn.W3NY2o4tlU?v=2,197787219166,Shop the Jordyn Cropped Tank Top in White/Black at Veronica Beard. Enjoy free shipping on orders $100+.,148.00,USD,https://veronicabeard.com/products/cropped-jordyn-tank-white-black,4,134.68000000000,1,5,640,0.250000,1.250000
Proenza Schouler Arcadia Sneakers,Cettire Global,https://product-images-cdn.liketoknow.it/7wPTtcPfdOP469gRcOhIJVSMXGxSHLCCk34BKybZHcqdqOsq7JL0v.80Y.Hfq4aQdw_3k.EaY9r_XdwkrNaxTRvGRXCNGOeciuJL4iYy8c_wLSsRDeGjPOYrwforSjnLbwtzAmnzbGpBHNQdHFp7isrT1NmalC9KggocIFw7Y5xehLaeOBotcGA-?v=2,,"100% Calfskin Leather, 100% Rubber<br />Made in Italy<br /><br />Designer Model Number: SH253071<br />Designer Colour: 103<br />",442.51,USD,https://www.cettire.com/products/proenza-schouler-arcadia-sneakers-952850036/cmVhY3Rpb24vcHJvZHVjdDpETGJ5aGd3eWlGaFJycktYQw%3D%3D?utm_source=google&utm_medium=cpc&gclid=EAIaIQobChMI8P_674nojgMVsM7CBB16OhdkEAQYAiABEgLxIPD_BwE&gad_source=1&gad_campaignid=1040313833&gbraid=0AAAAAD-gd11B7U69aj2HYQSqRlNN3okWS,128,133.28805000000,2,2,1044,0.015625,0.015625
Silvia Tcherassi,Shopbop,https://product-images-cdn.liketoknow.it/yKMeur.mR6nbgwgI88GwxK3j4Y3VUEGbe9wmRhKQmVL294zFwfgeaRS3djusNCJutvJ_hCkwsU5JYs_Jk7gtBCWSWP.KqcLOJdHIfLbfz01qaduRzYvNSNiLQuyrvzJDZZMtIBzHb7.9F3Yg1je_7PsVoiHKEpRI23U8nLbfH2PwnRdf5M09qshooTW_W4nUGCvsa6Nx67V0dJCvagM4vWPmoQ--?v=2,,Silvia Tcherassi Bela Swim Bodysuit | Shopbop,395.00,USD,https://www.shopbop.com/bela-swim-bodysuit-silvia-tcherassi/vp/v=1/1570224063.htm?os=false&breadcrumb=Shop+Women%27s%3EGet+Inspired%3EShop+by+Occasion%3EVacation+Wardrobe&folderID=68230&colorSin=2087423400&fm=other-shopbysize-viewall&ref_=SB_PLP_PDP_W_SHOP-_VACAT_68230_DB_73,14,133.00000000000,2,4,14738,0.142857,0.285714
MOTHER The Half-Pipe Frayed Hem Denim Bermuda Shorts | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/z_xATJ5BwWrgtG9vrtwxsofZ7niYqP.51gw4EvMCCGO6Yfjt.wtoWGq3ubOGGCorIRGF15FlruXtFw3Ku5sf375iSi88_3R5p2oHxHAyopKjtHs5G0e5Y7sm.qA_grkaPEktobqomklIUaKTV2CDScXVNO58bCALveRB2imVmWr.?v=2,,"Free shipping and returns on MOTHER The Half-Pipe Frayed Hem Denim Bermuda Shorts at Nordstrom.com. <p>Go casual in high-waisted Bermuda shorts constructed from light-washed, low-stretch denim and finished with raw-cut hems.</p>",258.00,USD,https://www.nordstrom.com/s/the-half-pipe-frayed-hem-denim-bermuda-shorts-sow-surreal/8243595?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=450,112,131.95000000000,12,48,97344,0.107142,0.428571
24/7® Classic Unlined Minimizer Bra,ThirdLove,https://product-images-cdn.liketoknow.it/BX031qpiDNy7t5TcUAuc6Ko3wNnUcgnlhFlHytnP_0jpPvGqDsbShgSRdJ.qfgYj5r2rdkiYd7m3DvisP04r8TCwYpVlmH5OYHAE5RoslSDcgGrBp8dvIIUe2IBHZHVB5kMkIbaIYheZTaRL4byGRaTfng7DBXkR?v=2,,An unlined underwire bra that’s a minimizing bra? It’s the 24/7® Unlined Minimizer Bra. The best minimizer bra for large busts & plus size minimizer bra seekers.,78.00,USD,https://www.thirdlove.com/products/24-7-unlined-minimizer-bra-taupe,389,131.88700000000,11,20,1790,0.028277,0.051413
Debbie Distressed Leather Upper with Removable Accessory,Shopbop,https://product-images-cdn.liketoknow.it/VcR.sE24qy7HPZPMwspCGIdM9jwG31vzq7jbHi67N1qpivJ4wbw4uAX1u5xfNyypP9uWdST4p8FpeG5VQbn4nDfpExkqmesDkPrzc_q_zvqSEVBoI8Ovh_fffb0LkM.5Kd5Z3o8AKJYuhnUovZbszS5UOjb_tKcyIPjwWBnUaIEx6kfd7AaCw6TSyppHc5oYLtwQgVIGRPNxHLSuD6jZXRMw1qs-?v=2,,Golden Goose Debbie Distressed Leather Upper with Removable Accessory | Shopbop,940.00,USD,https://www.shopbop.com/debbie-distressed-leather-upper-removable/vp/v=1/1505788771.htm?breadcrumb=Shop+Women%27s%3EWhat%27s+New&colorSin=2004678750&fm=browse-page-web&folderID=13198&os=false&ref_=SB_PLP_PDP_W_WHATS_13198_NB_66&extid=affprg_linkshare_SB-QFGLnEolOWg&cvosrc=affiliate.linkshare.QFGLnEolOWg&affuid=..2.OTg3Njc0NTQz.MTE0NA.N2FiNzRiNWI1MjM0NGU5ZTE5NjAxMDQ0Yjg4YjIyMjk.Mg.5fa57021-812c-11f0-bcfa-0242ac11001b&sharedid=42352&subid1=QFGLnEolOWg-5QdbnS3zftzKPUj4nxPsnA&fbclid=PAQ0xDSwMYj95leHRuA2FlbQIxMQABp-bAOw9zPx77nzyDS3-HdUsrRZmx4JlB5w4B4ElmOQkUUIzAK7So_IXmXeO2_aem_9SnQ5CzYnNegM1OUvK_r8Q,156,131.54400000000,2,9,14738,0.012820,0.057692
Victoria Beckham,Shopbop,https://product-images-cdn.liketoknow.it/8cHcaqWz.RO.e1IJC.kmZoTjz20NA2SPi31sTG14h7FR_R_2LGH2r1sidogTdiAFr_x9xQQedxnyuZiDt.XZGxWqjE4hSzje2OzB3tl1QizBmG83qvXSGJqkgatBUPfYg0oWhzsIEC3gBhiBx98I1hWl_zwfqTLGugN623QQkqKrfpqfQ63vE1xTljZRg6bJ1obJy2N7zqbVE4SyQ7NdygwjN4M-?v=2,,Victoria Beckham Gathered V Neck Midi Dress | Shopbop,1190.00,USD,https://www.shopbop.com/gathered-neck-midi-dress-victoria/vp/v=1/1520909991.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing%3EDresses&folderID=13351&colorSin=2058147845&fm=other-shopbysize-viewall&ref_=SB_PLP_PDP_W_CLOTH_DRESS_13351_DB_28,6,131.46000000000,1,6,7369,0.166666,1.000000
Miramar Terry Shea Ankle-Length Pants,rag & bone,https://product-images-cdn.liketoknow.it/U7Rm81Tu95IhfytC4AGfT2SC3GJFp3OPQ1r8tKuBqiCRA3b5TJSod0FQuxHuhscFOlYTcbHEK6olJnoy3GimaH_STZdV06gmMXc5ySAR6BZgt0ZHStQTl4a2lmRWEKJbBciMj77SZw_c6.ENTPE.D.VXjjPJj.1e0tXnCW2AwaKkyg_K6Xl_lX5Ou_gSMYH9XQ--?v=2,WCW25S70008200,Buy Miramar Terry Shea Ankle-Length Pants at rag & bone.,238.00,USD,https://www.rag-bone.com/womens/denim/wide-leg-jeans/miramar-terry-shea-ankle-length-pants-WCW25S70008200.html?ref=womens-miramar&list=Category%20-%20womens-miramar,846,129.94100000000,4,5,2408,0.004728,0.005910
The Dimes Kitten-Heel Boot,J. Crew US,https://product-images-cdn.liketoknow.it/C4KnUDdB8Y_BMG3egiHmsPkCdpzUxaBJdpYzllAr8tpb.FRD3wEAJSEaFHyOgH33JSnXaHri_SK5PNRF7v1wAH7nuZz5pJzJRMapkJpzzcxCHzH8FdvLOrUeKah0AOiRo3JXduDZLzS2EvT8s89.GeXPdm71oQ--?v=2,NR864,The Dimes Kitten-Heel Boot,218.00,USD,https://www.madewell.com/p/womens/shoes/boots/booties/the-dimes-kitten-heel-boot-in-studded-leather/NR864/?ccode=EE6765,0,129.01700000000,3,14,7383,0.000000,0.000000
The Chino Pant.,THE GREAT.,https://product-images-cdn.liketoknow.it/k4gusxlxSvqMvxxuEdd2Thcjr6tpUAQ9pkHnkFnD0kC_hpZ5LSVC3gi1P.Lt.kS.7_G.ZSVwsh5BC_fXQZGZl36fVTi6VPy.Jbt12LErj2LIQ30KjlHtf4KPgPJ7_jGpizLffQ8MgWcAJK57ckK5ya2xz0zsWYuNyGEk9mp.ZqLXgcMaWP_eejv4zoO0u_iXZZythtPwBei.JdkpbhBoxRo-?v=2,,"Created to honor an indestructible work pant from the 1960s, The Chino Pant sits at the natural waist with a straight leg, perfect for a cropped fit when rolled. Made in LA from structured cotton twill, it features enzyme and stone-washing for a worn-in feel. Thoughtful details include a pressed crease, wide waistband, slant pockets, and corozo button closure.  
65% Polyester, 35% Cotton
Machine Wash Cold, Tumble Dry Low 
Made in the U.S.A.",375.00,USD,https://thisisthegreat.com/collections/vip-fall-24-collectors/products/the-chino-pant-sand,19,128.10000000000,1,1,306,0.052631,0.052631
PIMATEE01 Organic Cotton Tee,Nordstrom,https://product-images-cdn.liketoknow.it/cSOtivyt1y1lJ9NDRkJV_IBXsL6ruai_NPVe_.fs8j20e9rfDU4Puh3EfN.gRmns7YRZRiiAkVas02Ilpm3F6Pt1_4TgDXiFsQuXRM9Kx8YsGYCIq.ZUVZ9OYyvVnfvQCcwloMIxHehtoK.cw5xZQ0FziI7xW3f_Oyc.okfAyWy_?v=2,,Free shipping and returns on MERZ B SCHWANEN PIMATEE01 Organic Cotton Tee at Nordstrom.com. <p>Expand your collection of everyday basics with the quiet luxury of this organic-pima-cotton T-shirt.</p>,70.00,USD,https://www.nordstrom.com/s/merz-b-schwanen-pimatee01-organic-cotton-tee/7909523?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=100,239,127.01500000000,14,35,97344,0.058577,0.146443
